['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
46.0 , 3950.76923077 , 4350.76923077 , 4390.25641026 , 4188.71794872 , 4334.35897436 , 4529.74358974 , 4383.58974359 , 4171.79487179 , 4351.79487179 , 3818.97435897 , 3808.71794872 , 4287.17948718 , 4158.97435897 , 4302.56410256 , 1659.0 , 1698.0 , 22.893 , 0.0 , 0.0 , 0.0 , 0.0 , 

47.0 , 3949.23076923 , 4349.74358974 , 4389.74358974 , 4190.25641026 , 4333.84615385 , 4530.25641026 , 4381.53846154 , 4173.84615385 , 4352.30769231 , 3818.97435897 , 3810.25641026 , 4287.69230769 , 4160.0 , 4302.56410256 , 1659.0 , 1698.0 , 22.908 , 0.0 , 0.0 , 0.0 , 0.0 , 

48.0 , 3950.25641026 , 4350.76923077 , 4387.17948718 , 4192.82051282 , 4336.92307692 , 4537.43589744 , 4385.64102564 , 4174.35897436 , 4351.28205128 , 3818.97435897 , 3809.74358974 , 4286.66666667 , 4160.51282051 , 4306.15384615 , 1659.0 , 1698.0 , 22.908 , 0.0 , 0.0 , 0.0 , 0.0 , 

49.0 , 3951.79487179 , 4351.28205128 , 4388.20512821 , 4192.30769231 , 4334.87179487 , 4536.92307692 , 4387.17948718 , 4174.35897436 , 4352.30769231 , 3818.97435897 , 3808.71794872 , 4287.17948718 , 4158.46153846 , 4307.17948718 , 1659.0 , 1699.0 , 22.924 , 0.0 , 0.0 , 0.0 , 0.0 , 

50.0 , 3949.74358974 , 4349.23076923 , 4391.28205128 , 4191.28205128 , 4331.28205128 , 4530.25641026 , 4383.07692308 , 4173.33333333 , 4353.84615385 , 3818.97435897 , 3808.71794872 , 4288.71794872 , 4159.48717949 , 4305.12820513 , 1659.0 , 1697.0 , 22.924 , 0.0 , 0.0 , 0.0 , 0.0 , 

51.0 , 3949.74358974 , 4349.74358974 , 4390.76923077 , 4192.30769231 , 4333.33333333 , 4531.79487179 , 4383.07692308 , 4173.33333333 , 4352.30769231 , 3818.97435897 , 3808.20512821 , 4289.23076923 , 4160.51282051 , 4304.61538462 , 1659.0 , 1699.0 , 22.939 , 0.0 , 0.0 , 0.0 , 0.0 , 

52.0 , 3950.25641026 , 4352.30769231 , 4389.74358974 , 4191.28205128 , 4337.43589744 , 4535.8974359 , 4385.12820513 , 4173.33333333 , 4352.30769231 , 3818.97435897 , 3808.71794872 , 4288.20512821 , 4158.46153846 , 4304.61538462 , 1660.0 , 1698.0 , 22.939 , 0.0 , 0.0 , 0.0 , 0.0 , 

53.0 , 3948.20512821 , 4351.28205128 , 4390.25641026 , 4189.23076923 , 4337.43589744 , 4535.38461538 , 4384.61538462 , 4173.84615385 , 4353.33333333 , 3818.97435897 , 3808.71794872 , 4286.66666667 , 4156.92307692 , 4304.1025641 , 1659.0 , 1698.0 , 22.955 , 0.0 , 0.0 , 0.0 , 0.0 , 

54.0 , 3949.74358974 , 4351.79487179 , 4389.74358974 , 4192.30769231 , 4333.84615385 , 4533.84615385 , 4383.58974359 , 4173.84615385 , 4352.30769231 , 3818.97435897 , 3807.69230769 , 4285.64102564 , 4157.94871795 , 4303.07692308 , 1660.0 , 1698.0 , 22.955 , 0.0 , 0.0 , 0.0 , 0.0 , 

55.0 , 3952.82051282 , 4351.79487179 , 4389.23076923 , 4194.35897436 , 4333.84615385 , 4535.38461538 , 4384.1025641 , 4174.35897436 , 4350.76923077 , 3818.97435897 , 3808.71794872 , 4287.17948718 , 4157.43589744 , 4303.07692308 , 1659.0 , 1699.0 , 22.971 , 0.0 , 0.0 , 0.0 , 0.0 , 

56.0 , 3951.79487179 , 4348.20512821 , 4389.23076923 , 4191.28205128 , 4335.8974359 , 4536.92307692 , 4383.07692308 , 4173.84615385 , 4353.33333333 , 3818.97435897 , 3809.23076923 , 4289.23076923 , 4156.41025641 , 4304.61538462 , 1659.0 , 1699.0 , 22.971 , 0.0 , 0.0 , 0.0 , 0.0 , 

57.0 , 3950.25641026 , 4349.74358974 , 4388.71794872 , 4189.74358974 , 4335.38461538 , 4534.87179487 , 4384.61538462 , 4172.82051282 , 4354.35897436 , 3818.97435897 , 3807.17948718 , 4286.66666667 , 4157.43589744 , 4304.61538462 , 1659.0 , 1698.0 , 22.986 , 0.0 , 0.0 , 0.0 , 0.0 , 

58.0 , 3950.25641026 , 4354.35897436 , 4388.20512821 , 4191.28205128 , 4335.8974359 , 4535.38461538 , 4385.12820513 , 4173.33333333 , 4353.84615385 , 3818.97435897 , 3807.17948718 , 4285.12820513 , 4158.97435897 , 4304.1025641 , 1659.0 , 1699.0 , 22.986 , 0.0 , 0.0 , 0.0 , 0.0 , 

59.0 , 3951.28205128 , 4352.82051282 , 4388.20512821 , 4190.25641026 , 4335.38461538 , 4535.8974359 , 4383.58974359 , 4172.82051282 , 4353.84615385 , 3818.97435897 , 3809.74358974 , 4285.64102564 , 4160.51282051 , 4304.61538462 , 1659.0 , 1698.0 , 23.002 , 0.0 , 0.0 , 0.0 , 0.0 , 

60.0 , 3951.28205128 , 4351.28205128 , 4389.74358974 , 4189.23076923 , 4333.84615385 , 4532.82051282 , 4383.58974359 , 4171.79487179 , 4354.87179487 , 3818.97435897 , 3809.23076923 , 4286.15384615 , 4158.97435897 , 4305.12820513 , 1659.0 , 1698.0 , 23.002 , 0.0 , 0.0 , 0.0 , 0.0 , 

61.0 , 3951.28205128 , 4353.84615385 , 4388.71794872 , 4190.76923077 , 4333.33333333 , 4533.33333333 , 4384.61538462 , 4172.82051282 , 4352.82051282 , 3818.97435897 , 3807.69230769 , 4285.64102564 , 4157.43589744 , 4304.61538462 , 1659.0 , 1698.0 , 23.017 , 0.0 , 0.0 , 0.0 , 0.0 , 

62.0 , 3950.76923077 , 4354.35897436 , 4387.17948718 , 4192.30769231 , 4335.38461538 , 4532.30769231 , 4384.1025641 , 4173.33333333 , 4352.30769231 , 3818.97435897 , 3808.71794872 , 4285.64102564 , 4158.46153846 , 4305.12820513 , 1659.0 , 1699.0 , 23.017 , 0.0 , 0.0 , 0.0 , 0.0 , 

63.0 , 3949.74358974 , 4351.79487179 , 4388.20512821 , 4191.79487179 , 4334.87179487 , 4531.28205128 , 4383.07692308 , 4171.79487179 , 4352.82051282 , 3818.97435897 , 3810.25641026 , 4286.66666667 , 4160.51282051 , 4303.58974359 , 1660.0 , 1697.0 , 23.033 , 0.0 , 0.0 , 0.0 , 0.0 , 

64.0 , 3948.71794872 , 4350.25641026 , 4389.74358974 , 4191.79487179 , 4333.33333333 , 4532.82051282 , 4384.1025641 , 4173.33333333 , 4351.28205128 , 3818.97435897 , 3807.69230769 , 4287.17948718 , 4161.02564103 , 4303.58974359 , 1659.0 , 1699.0 , 23.033 , 0.0 , 0.0 , 0.0 , 0.0 , 

65.0 , 3949.74358974 , 4349.74358974 , 4390.76923077 , 4190.76923077 , 4334.87179487 , 4531.79487179 , 4384.61538462 , 4174.35897436 , 4351.28205128 , 3818.97435897 , 3806.15384615 , 4286.15384615 , 4159.48717949 , 4306.15384615 , 1660.0 , 1699.0 , 23.049 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 3951.28205128 , 4351.79487179 , 4390.76923077 , 4189.74358974 , 4333.84615385 , 4526.66666667 , 4383.58974359 , 4171.79487179 , 4353.84615385 , 3818.97435897 , 3808.71794872 , 4284.61538462 , 4157.94871795 , 4307.17948718 , 1659.0 , 1698.0 , 23.049 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 3950.76923077 , 4353.33333333 , 4388.71794872 , 4191.28205128 , 4334.35897436 , 4527.69230769 , 4384.1025641 , 4169.74358974 , 4353.33333333 , 3818.97435897 , 3811.79487179 , 4287.17948718 , 4159.48717949 , 4305.12820513 , 1659.0 , 1699.0 , 23.064 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 3949.23076923 , 4351.79487179 , 4388.20512821 , 4191.79487179 , 4335.8974359 , 4534.35897436 , 4386.15384615 , 4169.74358974 , 4351.28205128 , 3818.97435897 , 3812.30769231 , 4288.71794872 , 4160.0 , 4304.1025641 , 1659.0 , 1698.0 , 23.064 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 3949.23076923 , 4351.28205128 , 4389.23076923 , 4190.76923077 , 4336.41025641 , 4534.87179487 , 4386.15384615 , 4169.74358974 , 4352.30769231 , 3818.97435897 , 3810.76923077 , 4287.17948718 , 4158.97435897 , 4304.1025641 , 1659.0 , 1699.0 , 23.08 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 3948.71794872 , 4351.79487179 , 4387.69230769 , 4189.23076923 , 4333.84615385 , 4534.35897436 , 4384.61538462 , 4170.25641026 , 4352.82051282 , 3818.97435897 , 3808.71794872 , 4286.15384615 , 4159.48717949 , 4303.58974359 , 1659.0 , 1698.0 , 23.08 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 3948.20512821 , 4353.33333333 , 4386.66666667 , 4190.76923077 , 4332.30769231 , 4535.38461538 , 4384.1025641 , 4171.79487179 , 4350.76923077 , 3818.97435897 , 3808.71794872 , 4287.17948718 , 4160.0 , 4303.07692308 , 1659.0 , 1699.0 , 23.095 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 3949.23076923 , 4353.33333333 , 4389.23076923 , 4192.30769231 , 4332.82051282 , 4534.87179487 , 4383.07692308 , 4171.28205128 , 4352.30769231 , 3818.97435897 , 3808.71794872 , 4287.17948718 , 4159.48717949 , 4302.56410256 , 1659.0 , 1698.0 , 23.095 , 0.0 , 0.0 , 0.0 , 0.0 , 

73.0 , 3949.74358974 , 4351.28205128 , 4389.23076923 , 4191.79487179 , 4334.35897436 , 4534.87179487 , 4382.56410256 , 4170.25641026 , 4354.35897436 , 3818.97435897 , 3807.69230769 , 4287.17948718 , 4159.48717949 , 4304.1025641 , 1659.0 , 1698.0 , 23.111 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 3949.74358974 , 4348.71794872 , 4389.23076923 , 4191.28205128 , 4335.38461538 , 4535.38461538 , 4383.58974359 , 4173.33333333 , 4352.30769231 , 3818.97435897 , 3807.17948718 , 4286.15384615 , 4160.0 , 4306.15384615 , 1659.0 , 1698.0 , 23.111 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 3952.82051282 , 4350.25641026 , 4392.30769231 , 4191.79487179 , 4335.8974359 , 4535.8974359 , 4384.61538462 , 4174.87179487 , 4349.74358974 , 3818.97435897 , 3807.69230769 , 4285.64102564 , 4159.48717949 , 4305.12820513 , 1659.0 , 1699.0 , 23.127 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 3953.33333333 , 4352.82051282 , 4389.74358974 , 4191.28205128 , 4337.43589744 , 4535.38461538 , 4382.0512820520000 

112.0 , 3949.23076923 , 4350.25641026 , 4385.64102564 , 4190.25641026 , 4337.43589744 , 4534.87179487 , 4385.12820513 , 4172.30769231 , 4353.84615385 , 3818.46153846 , 3808.71794872 , 4286.15384615 , 4157.94871795 , 4304.1025641 , 1659.0 , 1699.0 , 12.175 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.320000 

113.0 , 3950.76923077 , 4354.87179487 , 4386.15384615 , 4192.30769231 , 4336.41025641 , 4535.8974359 , 4383.58974359 , 4174.87179487 , 4352.82051282 , 3818.46153846 , 3809.74358974 , 4285.64102564 , 4158.46153846 , 4305.12820513 , 1659.0 , 1697.0 , 12.175 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.320000 

114.0 , 3951.28205128 , 4354.35897436 , 4386.66666667 , 4192.82051282 , 4332.30769231 , 4536.41025641 , 4382.56410256 , 4174.35897436 , 4351.28205128 , 3818.46153846 , 3808.71794872 , 4285.64102564 , 4156.92307692 , 4304.1025641 , 1659.0 , 1699.0 , 12.19 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.351000 

115.0 , 3950.76923077 , 4350.76923077 , 4386.15384615 , 4189.23076923 , 4334.35897436 , 4535.38461538 , 4384.1025641 , 4170.25641026 , 4351.79487179 , 3818.46153846 , 3807.69230769 , 4286.66666667 , 4155.38461538 , 4303.58974359 , 1659.0 , 1698.0 , 12.206 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.351000 

116.0 , 3951.28205128 , 4350.76923077 , 4383.07692308 , 4188.20512821 , 4337.43589744 , 4535.38461538 , 4383.58974359 , 4171.79487179 , 4352.82051282 , 3818.46153846 , 3808.71794872 , 4286.15384615 , 4158.97435897 , 4305.64102564 , 1659.0 , 1699.0 , 12.206 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.351000 

117.0 , 3950.25641026 , 4353.33333333 , 4383.58974359 , 4190.25641026 , 4334.87179487 , 4532.82051282 , 4381.53846154 , 4174.35897436 , 4352.82051282 , 3818.46153846 , 3810.25641026 , 4285.12820513 , 4161.53846154 , 4308.20512821 , 1659.0 , 1697.0 , 12.206 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.351000 

118.0 , 3950.25641026 , 4353.84615385 , 4384.61538462 , 4189.23076923 , 4331.79487179 , 4531.79487179 , 4382.56410256 , 4172.30769231 , 4354.87179487 , 3818.46153846 , 3809.23076923 , 4287.17948718 , 4158.97435897 , 4309.74358974 , 1659.0 , 1699.0 , 12.222 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.383000 

119.0 , 3952.82051282 , 4352.82051282 , 4383.07692308 , 4187.17948718 , 4335.38461538 , 4531.79487179 , 4384.61538462 , 4172.82051282 , 4355.38461538 , 3818.46153846 , 3809.23076923 , 4287.69230769 , 4158.97435897 , 4307.69230769 , 1659.0 , 1698.0 , 12.222 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.383000 

120.0 , 3954.35897436 , 4353.84615385 , 4385.64102564 , 4189.23076923 , 4338.46153846 , 4531.79487179 , 4383.07692308 , 4174.87179487 , 4353.33333333 , 3818.46153846 , 3810.25641026 , 4286.15384615 , 4157.43589744 , 4305.64102564 , 1659.0 , 1698.0 , 12.237 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.383000 

121.0 , 3951.28205128 , 4353.84615385 , 4389.23076923 , 4191.79487179 , 4336.92307692 , 4530.25641026 , 4381.53846154 , 4173.84615385 , 4352.82051282 , 3818.46153846 , 3809.74358974 , 4288.20512821 , 4155.38461538 , 4306.66666667 , 1659.0 , 1698.0 , 12.253 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.383000 

122.0 , 3948.71794872 , 4350.25641026 , 4389.74358974 , 4193.33333333 , 4334.87179487 , 4529.23076923 , 4382.56410256 , 4172.30769231 , 4353.84615385 , 3818.46153846 , 3808.71794872 , 4290.76923077 , 4158.46153846 , 4306.66666667 , 1659.0 , 1697.0 , 12.253 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.414000 

123.0 , 3950.25641026 , 4349.23076923 , 4392.30769231 , 4195.38461538 , 4335.8974359 , 4528.20512821 , 4384.1025641 , 4173.84615385 , 4352.30769231 , 3818.46153846 , 3808.71794872 , 4288.71794872 , 4161.53846154 , 4304.61538462 , 1659.0 , 1698.0 , 12.253 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.414000 

124.0 , 3950.25641026 , 4351.79487179 , 4396.41025641 , 4196.92307692 , 4336.92307692 , 4530.25641026 , 4384.1025641 , 4172.82051282 , 4351.79487179 , 3818.46153846 , 3809.23076923 , 4292.30769231 , 4157.94871795 , 4304.1025641 , 1660.0 , 1698.0 , 12.268 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.414000 

125.0 , 3947.17948718 , 4350.76923077 , 4395.38461538 , 4196.92307692 , 4334.87179487 , 4534.35897436 , 4383.58974359 , 4171.79487179 , 4352.30769231 , 3818.46153846 , 3808.71794872 , 4294.87179487 , 4154.87179487 , 4306.15384615 , 1659.0 , 1699.0 , 12.284 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.414000 

126.0 , 3947.17948718 , 4349.74358974 , 4393.33333333 , 4195.8974359 , 4333.33333333 , 4533.84615385 , 4384.1025641 , 4171.79487179 , 4349.74358974 , 3818.46153846 , 3808.71794872 , 4290.76923077 , 4156.41025641 , 4305.12820513 , 1659.0 , 1698.0 , 12.284 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.445000 

127.0 , 3948.20512821 , 4350.25641026 , 4395.38461538 , 4194.35897436 , 4336.92307692 , 4533.84615385 , 4385.12820513 , 4169.74358974 , 4349.23076923 , 3818.46153846 , 3808.71794872 , 4289.74358974 , 4156.41025641 , 4304.1025641 , 1659.0 , 1699.0 , 12.3 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.445000 

128.0 , 3947.17948718 , 4349.74358974 , 4394.35897436 , 4192.82051282 , 4336.92307692 , 4534.87179487 , 4384.1025641 , 4169.23076923 , 4352.82051282 , 3818.46153846 , 3808.20512821 , 4290.76923077 , 4156.41025641 , 4305.12820513 , 1660.0 , 1698.0 , 12.3 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.445000 

0.0 , 3946.66666667 , 4350.25641026 , 4390.76923077 , 4191.28205128 , 4331.79487179 , 4534.87179487 , 4384.61538462 , 4171.79487179 , 4352.30769231 , 3818.46153846 , 3807.17948718 , 4288.20512821 , 4157.43589744 , 4303.58974359 , 1659.0 , 1698.0 , 12.315 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.445000 

1.0 , 3949.74358974 , 4351.79487179 , 4389.74358974 , 4191.79487179 , 4335.38461538 , 4535.38461538 , 4386.15384615 , 4172.82051282 , 4350.76923077 , 3818.46153846 , 3806.66666667 , 4285.64102564 , 4158.97435897 , 4302.56410256 , 1660.0 , 1698.0 , 12.315 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.476000 

2.0 , 3951.79487179 , 4351.79487179 , 4386.66666667 , 4191.79487179 , 4342.56410256 , 4534.87179487 , 4385.64102564 , 4174.35897436 , 4352.30769231 , 3818.46153846 , 3808.20512821 , 4285.12820513 , 4159.48717949 , 4305.12820513 , 1658.0 , 1698.0 , 12.331 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.476000 

3.0 , 3951.28205128 , 4352.30769231 , 4383.58974359 , 4190.25641026 , 4337.43589744 , 4535.38461538 , 4383.07692308 , 4175.38461538 , 4352.30769231 , 3818.46153846 , 3808.71794872 , 4285.64102564 , 4158.46153846 , 4306.66666667 , 1659.0 , 1699.0 , 12.331 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.476000 

4.0 , 3951.28205128 , 4353.33333333 , 4385.12820513 , 4189.23076923 , 4331.28205128 , 4534.87179487 , 4384.1025641 , 4170.76923077 , 4351.28205128 , 3818.46153846 , 3806.15384615 , 4286.66666667 , 4158.46153846 , 4304.61538462 , 1660.0 , 1698.0 , 12.346 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.476000 

5.0 , 3952.30769231 , 4353.84615385 , 4386.66666667 , 4190.76923077 , 4333.84615385 , 4536.41025641 , 4385.64102564 , 4169.74358974 , 4352.82051282 , 3818.46153846 , 3806.15384615 , 4285.12820513 , 4160.0 , 4304.1025641 , 1659.0 , 1699.0 , 12.346 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.507000 

6.0 , 3952.30769231 , 4353.33333333 , 4385.64102564 , 4191.79487179 , 4335.8974359 , 4534.87179487 , 4384.1025641 , 4174.87179487 , 4352.30769231 , 3818.46153846 , 3808.20512821 , 4284.1025641 , 4160.51282051 , 4304.1025641 , 1660.0 , 1698.0 , 12.362 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.507000 

7.0 , 3951.79487179 , 4352.82051282 , 4386.66666667 , 4191.79487179 , 4333.33333333 , 4533.84615385 , 4383.07692308 , 4174.87179487 , 4351.28205128 , 3818.46153846 , 3808.71794872 , 4288.20512821 , 4158.97435897 , 4303.58974359 , 1658.0 , 1699.0 , 12.362 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.507000 

8.0 , 3949.74358974 , 4351.28205128 , 4388.20512821 , 4191.79487179 , 4335.8974359 , 4535.38461538 , 4384.61538462 , 4173.84615385 , 4352.30769231 , 3818.46153846 , 3808.71794872 , 4289.23076923 , 4158.46153846 , 4305.12820513 , 1660.0 , 1698.0 , 12.378 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.507000 

9.0 , 3948.20512821 , 4350.76923077 , 4389.74358974 , 4192.82051282 , 4337.94871795 , 4534.35897436 , 4384.61538462 , 4172.82051282 , 4351.28205128 , 3818.46153846 , 3810.76923077 , 4286.15384615 , 4159.48717949 , 4305.64102564 , 1659.0 , 1698.0 , 12.378 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.539000 

10.0 , 3950.25641026 , 4352.82051282 , 4389.23076923 , 4193.84615385 , 4335.8974359 , 4535.38461538 , 4382.56410256 , 4170.76923077 , 4351.28205128 , 3818.46153846 , 3811.28205128 , 4286.15384615 , 4159.48717949 , 4304.61538462 , 1660.0 , 1698.0 , 12.393 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.539000 

11.0 , 3951.79487179 , 4354.87179487 , 4389.23076923 , 4193.33333333 , 4335.38461538 , 4535.8974359 , 4383.58974359 , 4172.30769231 , 4351.79487179 , 3818.46153846 , 3809.23076923 , 4288.71794872 , 4158.46153846 , 4303.58974359 , 1658.0 , 1699.0 , 12.393 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.539000 

12.0 , 3950.76923077 , 4354.35897436 , 4390.76923077 , 4190.76923077 , 4333.33333333 , 4530.76923077 , 4384.1025641 , 4172.82051282 , 4350.25641026 , 3818.46153846 , 3807.17948718 , 4288.20512821 , 4157.43589744 , 4305.64102564 , 1660.0 , 1698.0 , 12.409 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.539000 

13.0 , 3949.74358974 , 4351.79487179 , 4390.25641026 , 4191.79487179 , 4331.79487179 , 4529.74358974 , 4384.1025641 , 4170.76923077 , 4351.28205128 , 3818.46153846 , 3807.69230769 , 4285.64102564 , 4156.92307692 , 4307.69230769 , 1659.0 , 1698.0 , 12.409 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.570000 

14.0 , 3950.25641026 , 4350.76923077 , 4387.69230769 , 4194.35897436 , 4334.87179487 , 4534.87179487 , 4383.58974359 , 4170.76923077 , 4353.84615385 , 3818.46153846 , 3808.71794872 , 4285.64102564 , 4158.46153846 , 4307.69230769 , 1660.0 , 1698.0 , 12.424 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.570000 

15.0 , 3949.23076923 , 4352.30769231 , 4387.17948718 , 4193.33333333 , 4336.92307692 , 4535.8974359 , 4383.58974359 , 4172.30769231 , 4352.82051282 , 3818.46153846 , 3808.20512821 , 4287.17948718 , 4160.0 , 4307.17948718 , 1659.0 , 1698.0 , 12.424 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.570000 

16.0 , 3949.74358974 , 4353.84615385 , 4387.17948718 , 4191.79487179 , 4335.8974359 , 4533.84615385 , 4382.56410256 , 4171.79487179 , 4351.79487179 , 3818.46153846 , 3807.69230769 , 4287.17948718 , 4159.48717949 , 4306.66666667 , 1658.0 , 1699.0 , 12.44 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.570000 

17.0 , 3952.30769231 , 4352.82051282 , 4385.12820513 , 4192.30769231 , 4336.92307692 , 4535.38461538 , 4382.56410256 , 4172.82051282 , 4354.87179487 , 3818.46153846 , 3808.71794872 , 4285.64102564 , 4158.46153846 , 4304.1025641 , 1660.0 , 1697.0 , 12.44 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.601000 

18.0 , 3953.33333333 , 4352.82051282 , 4382.05128205 , 4192.30769231 , 4336.92307692 , 4536.41025641 , 4382.56410256 , 4173.84615385 , 4355.8974359 , 3818.46153846 , 3808.71794872 , 4284.61538462 , 4159.48717949 , 4304.1025641 , 1659.0 , 1699.0 , 12.456 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.601000 

19.0 , 3951.28205128 , 4353.33333333 , 4382.05128205 , 4191.28205128 , 4335.38461538 , 4534.35897436 , 4383.58974359 , 4172.82051282 , 4354.35897436 , 3818.46153846 , 3807.17948718 , 4286.66666667 , 4160.51282051 , 4305.64102564 , 1659.0 , 1698.0 , 12.456 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.601000 

20.0 , 3950.25641026 , 4352.30769231 , 4385.64102564 , 4189.74358974 , 4335.8974359 , 4535.38461538 , 4384.1025641 , 4173.33333333 , 4353.84615385 , 3818.46153846 , 3808.20512821 , 4288.71794872 , 4160.51282051 , 4305.12820513 , 1658.0 , 1698.0 , 12.471 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.601000 

21.0 , 3949.23076923 , 4351.79487179 , 4386.66666667 , 4189.74358974 , 4336.41025641 , 4536.41025641 , 4384.1025641 , 4174.35897436 , 4354.35897436 , 3818.46153846 , 3808.71794872 , 4286.15384615 , 4160.51282051 , 4305.64102564 , 1659.0 , 1698.0 , 12.471 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.632000 

22.0 , 3951.28205128 , 4352.82051282 , 4384.1025641 , 4190.25641026 , 4335.8974359 , 4536.41025641 , 4384.61538462 , 4174.35897436 , 4352.82051282 , 3818.46153846 , 3806.66666667 , 4285.64102564 , 4160.0 , 4306.15384615 , 1659.0 , 1698.0 , 12.487 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.632000 

23.0 , 3954.35897436 , 4352.82051282 , 4386.15384615 , 4190.76923077 , 4334.35897436 , 4535.38461538 , 4385.12820513 , 4175.38461538 , 4351.28205128 , 3818.46153846 , 3807.17948718 , 4287.69230769 , 4158.97435897 , 4306.66666667 , 1659.0 , 1699.0 , 12.487 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.632000 

24.0 , 3952.82051282 , 4353.84615385 , 4388.71794872 , 4191.79487179 , 4333.84615385 , 4535.38461538 , 4384.61538462 , 4173.84615385 , 4352.82051282 , 3818.46153846 , 3810.25641026 , 4286.66666667 , 4158.46153846 , 4306.15384615 , 1659.0 , 1698.0 , 12.502 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.632000 

25.0 , 3949.74358974 , 4355.8974359 , 4388.20512821 , 4192.82051282 , 4333.84615385 , 4535.38461538 , 4384.1025641 , 4173.84615385 , 4354.87179487 , 3818.46153846 , 3811.28205128 , 4286.15384615 , 4158.97435897 , 4305.12820513 , 1659.0 , 1699.0 , 12.502 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.663000 

26.0 , 3948.71794872 , 4353.33333333 , 4388.20512821 , 4192.30769231 , 4334.35897436 , 4535.38461538 , 4383.07692308 , 4175.38461538 , 4354.87179487 , 3818.46153846 , 3807.17948718 , 4289.23076923 , 4161.53846154 , 4304.1025641 , 1659.0 , 1698.0 , 12.518 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.663000 

27.0 , 3949.23076923 , 4351.28205128 , 4388.71794872 , 4191.79487179 , 4335.8974359 , 4536.41025641 , 4383.58974359 , 4174.35897436 , 4352.82051282 , 3818.46153846 , 3805.64102564 , 4289.23076923 , 4162.05128205 , 4305.12820513 , 1659.0 , 1699.0 , 12.518 , 0.0 , 0.0 , 0.0 , 0.0 , 15:11:26.663000 

